Parent Rank,Kid Rank,Mobility Rate,Tier,Type
0.4775704636243777,0.52749807,0.024627035,9,Public
0.7604028383890786,0.72071022,0.016024692,6,Private Non profit
0.3633160193761189,0.61473453,0.075222887,11,For Profit
0.4380751370784195,0.47139215,0.015008158999999998,9,Public
0.567451200195562,0.52588528,0.010557843,8,Private Non profit
0.6014046487995786,0.5294916000000001,0.01772581,9,Public
0.6944811361732531,0.61223066,0.015095212,8,Private Non profit
0.5919803103040868,0.60911143,0.015609925,6,Private Non profit
0.500262514123016,0.54234427,0.026444278999999998,9,Public
0.5400938017515359,0.58177781,0.020049477,6,Private Non profit
0.6880450109873134,0.59097224,0.019095086,6,Private Non profit
0.48587951064109797,0.49351677,0.010280576,9,Public
0.3886942373726793,0.46836969,0.027593378,9,Public
0.5538152411995289,0.64022744,0.039663244,6,Private Non profit
0.5017933423115202,0.52847707,0.0034846878000000005,9,Public
0.5843419510316341,0.61420691,0.015489781999999999,6,Private Non profit
0.4535419559243865,0.58163691,0.017396238,9,Public
0.6432142373607402,0.57328808,0.0083096549,6,Private Non profit
0.5121656150702858,0.53377128,0.020608749,9,Public
0.5135564456498418,0.51712179,0.012678913,7,Public
0.6770222577310744,0.69364125,0.0065417457,10,For Profit
0.4975489960992444,0.51150763,0.0090393713,9,Public
0.4784153422238293,0.50461733,0.011276226,9,Public
0.8312285536902656,0.76683617,0.013762614,1,Private Non profit
0.5090216397899509,0.51247728,0.013995953,9,Public
0.4691723326151104,0.47117141,0.012456021999999999,6,Private Non profit
0.8582254845758215,0.7151137,0.0041020564,2,Private Non profit
0.497470285752954,0.46858937,0.0075009358,9,Public
0.5555867096175724,0.53324074,0.0055872783999999995,6,Private Non profit
0.6035815763967642,0.52577847,0.0041494691,9,Public
0.45488793458634796,0.53092474,0.0094444091,9,Public
0.4652543890292136,0.47118291,0.016004307,7,Public
0.7542857375494234,0.6995616,0.009076159399999999,6,Private Non profit
0.7025127212206522,0.67597651,0.0068456563,6,Private Non profit
0.6483567719929727,0.53289169,0.008705345,8,Private Non profit
0.6317223111788431,0.61841357,0.011066433999999998,6,Private Non profit
0.4595255856086004,0.52668208,0.036728296,9,Public
0.6032621661622561,0.53715765,0.012844165,9,Public
0.5170194593831764,0.52518898,0.012010596,9,Public
0.5447280265036083,0.5229134,0.014241505,9,Public
0.6102809880234857,0.54496753,0.0091889324,9,Public
0.6513935995252826,0.6511060000000001,0.016287908,6,Private Non profit
0.4185092961855862,0.48729992,0.021469838999999998,9,Public
0.5743788197856098,0.51807904,0.010663178,9,Public
0.5360704660415649,0.59273595,0.0224602,5,Public
0.7924471173831121,0.69591528,0.0093918415,4,Private Non profit
0.6821054074367161,0.66893345,0.028553517999999996,6,Private Non profit
0.5673512429297967,0.53834891,0.007622814300000001,9,Public
0.4838576280014487,0.60870653,0.042764816,10,For Profit
0.7901146562835425,0.70475048,0.012097311000000001,4,Private Non profit
0.48220766291558104,0.62283009,0.040979888,5,Public
0.6756176551183065,0.76224446,0.013474088,10,For Profit
0.4163771597912135,0.59173489,0.050284807,6,Private Non profit
0.5866770686087633,0.50273818,0.014699235,7,Public
0.6027346351478673,0.66584432,0.014534251000000002,6,Private Non profit
0.4440530637900035,0.5240553,0.010987721,9,Public
0.6433821519215902,0.67386669,0.036583826,6,Private Non profit
0.6400013635555903,0.63895571,0.014196316,6,Private Non profit
0.6842310134204189,0.63858461,0.031980876,6,Private Non profit
0.6330713619311303,0.56032425,0.003423932,6,Private Non profit
0.4097056388854981,0.41979733,0.00026104815,12,For Profit
0.6813284357388815,0.43530434,0.00037726413999999997,12,For Profit
0.5656571823177916,0.62771046,0.049541503,6,Private Non profit
0.731984745430041,0.72266442,0.017473824,6,Private Non profit
0.7671715859342021,0.69433767,0.02305807,6,Private Non profit
0.5844419306784661,0.56912273,0.012201751,6,Private Non profit
0.8304584823979271,0.78762174,0.016026281,1,Private Non profit
0.6461583907061285,0.69287711,0.014309225,8,Private Non profit
0.7119578920965517,0.71640044,0.017168846,6,Private Non profit
0.5055690445348562,0.46638551,0.0072973953000000005,9,Public
0.607108798606825,0.53861642,0.015608984,9,Public
0.4707445356467251,0.49060163,0.0094875777,9,Public
0.5237582127253214,0.58460808,0.031885624,12,For Profit
0.6966562668482462,0.54492825,0.0024436503,6,Private Non profit
0.3497748579217794,0.43947351,0.019993518000000002,9,Public
0.6686440380432337,0.62338138,0.011932503,5,Public
0.5356739196785201,0.52513945,0.011705676000000002,9,Public
0.3848395645618439,0.50921881,0.026077507000000003,9,Public
0.4586298979512828,0.50024265,0.014026567,7,Public
0.4234974856485523,0.48435375,0.018988805,9,Public
0.6338790148620976,0.6223231,0.017018918,5,Public
0.5839281869672974,0.5528512,0.014986983999999998,5,Public
0.5691815377310672,0.57371753,0.014889835,6,Private Non profit
0.4898232837576449,0.47575799,0.02299221,9,Public
0.3032238008953753,0.3778342,0.0047106482,12,For Profit
0.6679222697702676,0.64641625,0.008899264,5,Public
0.5191240589076207,0.48310146,0.014721945,7,Public
0.4760645531791022,0.48888844,0.009931176,9,Public
0.4971948961416881,0.5233584,0.022192212000000003,9,Public
0.6939269333475948,0.64841032,0.009658183,5,Public
0.5741287883289803,0.53774226,0.008275758499999999,9,Public
0.5409064300771883,0.54916871,0.015209559,5,Public
0.6614670157432556,0.60065895,0.010012529000000001,6,Private Non profit
0.6743064693658587,0.58984917,0.011686578000000001,5,Public
0.6180005129079641,0.55318338,0.013295866000000002,6,Private Non profit
0.4311997565985378,0.49690107,0.021399237,5,Public
0.4129229654756825,0.52102381,0.026414392999999998,9,Public
0.5789085875974489,0.57686985,0.019505963,5,Public
0.33849541249189397,0.46994525,0.025636858999999998,9,Public
0.6709303925298664,0.54053748,0.007069828,6,Private Non profit
0.6324796174766384,0.61059248,0.019227237,5,Public
0.4511613935959049,0.51522392,0.027820466000000002,9,Public
0.7159354483077903,0.6030333000000001,0.011483468,6,Private Non profit
0.4630246708142021,0.52739316,0.020262921,10,For Profit
0.3538530462723823,0.43928879,0.014374515,9,Public
0.6676479289136781,0.60667574,0.01235362,6,Private Non profit
0.5843592217283087,0.55570668,0.010094229,5,Public
0.5094606504428187,0.51348507,0.017097075,7,Public
0.6170779693353953,0.5453068,0.015954733000000002,9,Public
0.4668834413898974,0.50301731,0.031190863,9,Public
0.3132521892026632,0.48996896,0.04774595400000001,9,Public
0.4147306283315023,0.48898956,0.025575977000000003,9,Public
0.6546130016230155,0.55670297,0.010504248999999998,9,Public
0.3729984164237976,0.51942575,0.038773548,5,Public
0.6975252470079578,0.67839539,0.0093476037,6,Private Non profit
0.6923065185546875,0.66829377,0.016476316,6,Private Non profit
0.6497375766436259,0.63479525,0.013689324,6,Private Non profit
0.8018884126801606,0.66412324,0.0063649565,4,Private Non profit
0.656499838658944,0.75217789,0.034791574,6,Private Non profit
0.7451335375763707,0.63107884,0.010786374,4,Private Non profit
0.4494564433245395,0.48954487,0.023928825,12,Public
0.6516030232111613,0.64191413,0.018747658,6,Private Non profit
0.5275279393698503,0.51437205,0.014061822,8,Private Non profit
0.6254435470849715,0.62094414,0.015035091,6,Private Non profit
0.8063586685656384,0.73777747,0.018005462,2,Private Non profit
0.4705625375111898,0.38356099,0.0022986066,12,For Profit
0.4145459830760956,0.35084203,0.010763848999999999,12,For Profit
0.5973380208015442,0.36452317,8.209005300000001e-05,12,For Profit
0.4325804015000661,0.35583231,0.0,12,For Profit
0.5177963773409525,0.39250818,0.0086232843,12,For Profit
0.6120018063855819,0.58911574,0.007318536800000001,5,Public
0.7204978343927197,0.66118622,0.014197784,6,Private Non profit
0.4893994331359863,0.50711071,0.023830872000000003,9,Public
0.5525767408209448,0.52878851,0.01268109,9,Public
0.6785048445065817,0.6061545,0.001567531,6,Private Non profit
0.4149022702388312,0.51018441,0.032910001,9,Public
0.5775418082873026,0.6242432,0.018272847,6,Private Non profit
0.5936930799552568,0.54954159,0.0095689874,6,Private Non profit
0.2973347008228302,0.41791362,0.01690633,11,For Profit
0.6117894532641178,0.5334005999999999,0.0098075103,9,Public
0.6841645899553219,0.5001542,0.0051437938,5,Public
0.8203825178455781,0.75893283,0.015773047,6,Private Non profit
0.6229800183634591,0.64614016,0.033313226,6,Private Non profit
0.5923046867052714,0.51616287,0.025206400000000004,10,For Profit
0.5956908159255981,0.56278616,0.036484793,5,Public
0.5086778151866806,0.48541725,0.0071953623999999996,6,Private Non profit
0.3970060381763202,0.50739497,0.024320803999999998,5,Public
0.44222646105194,0.47295529,0.018817433999999997,9,Public
0.5164050700722238,0.46692276,0.015292063,9,Public
0.5634365554376275,0.59656173,0.024379453,6,Private Non profit
0.6105092476405528,0.6239993,0.01697208,5,Public
0.568565142787005,0.59054875,0.016068541999999998,6,Private Non profit
0.5403102022107165,0.51350415,0.013223222,9,Public
0.4780622961396031,0.49747732,0.023498505,8,Private Non profit
0.6472072675337199,0.64355063,0.017469816000000003,5,Public
0.6916278600692749,0.59041995,0.015132731000000002,6,Private Non profit
0.4692486875629629,0.48310643,0.018682133,9,Public
0.4101570961273617,0.46799552,0.014684206000000002,9,Public
0.5034488246781379,0.60998654,0.032663292999999996,5,Public
0.5901646361809069,0.59683084,0.03070315,5,Public
0.6229545290237651,0.51482314,0.010077563000000001,8,Private Non profit
0.5032030741373698,0.40183318,0.0,11,For Profit
0.4640789279198213,0.49064922,0.016626302,7,Public
0.6000899877889376,0.5995844,0.018777234,5,Public
0.64837330950388,0.71618438,0.037505582,6,Private Non profit
0.5518473784128824,0.64097172,0.052249580999999996,5,Public
0.3379706243673961,0.50634408,0.025294451000000003,6,Private Non profit
0.6389044928137959,0.60215473,0.01863743,6,Private Non profit
0.5328336176270212,0.51666677,0.015607346000000001,7,Public
0.6822274557305681,0.65130919,0.021649536,5,Public
0.36376683644595603,0.44254932,0.017720211,10,For Profit
0.664082407951355,0.59980655,0.0090163993,6,Private Non profit
0.6006299420369305,0.54980844,0.025509099999999996,9,Public
0.7069988560437245,0.71979797,0.039781969,4,Private Non profit
0.5286152952617699,0.47245207,0.0053033051,9,Public
0.5671754266822849,0.5989694000000001,0.013584882,5,Public
0.6547715563263279,0.5524922,0.0085251462,5,Public
0.4335566237568855,0.45825106,0.012328223999999999,9,Public
0.4770606022491558,0.49847394,0.012158751,9,Public
0.4249669057907813,0.53492987,0.028276326,5,Public
0.2688297430674235,0.46285877,0.040602647,12,For Profit
0.330303559700648,0.37655771,0.0042774333,10,For Profit
0.4240767805807052,0.37385866,0.0012974547,11,For Profit
0.3058277467886607,0.43070287,0.01496817,11,For Profit
0.6146247188250223,0.49053591,0.020481298000000002,11,For Profit
0.5782800946071031,0.54646355,0.0058080289000000005,9,Public
0.5378584705340634,0.56778264,0.014445205,5,Public
0.4937036376507556,0.43138105,0.0086323805,12,Public
0.7098367161986323,0.50892764,0.0062151663,6,Private Non profit
0.8125556119960221,0.70487088,0.012550002,2,Private Non profit
0.2523611237605413,0.385196,0.021521056,12,Private Non profit
0.6443650867765313,0.64370984,0.011643651999999999,6,Private Non profit
0.6308104680580766,0.60509735,0.013234765,6,Private Non profit
0.5266177806854248,0.60663944,0.034656335,8,Private Non profit
0.6499469478925071,0.5612520000000001,0.0085284058,9,Public
0.5988608618793281,0.55978584,0.014443508999999998,6,Private Non profit
0.5754623440291377,0.58368534,0.037159514,6,Private Non profit
0.6167260869532019,0.56401068,0.009742884,6,Private Non profit
0.6036148878173658,0.51047486,0.014656408999999999,10,For Profit
0.8066314042797907,0.65742642,0.006919809200000001,4,Private Non profit
0.4483032242082017,0.47879541,0.019624241,9,Public
0.5570989460387128,0.41841272,0.0057063936,8,Private Non profit
0.4326992928981781,0.51492196,0.025818452000000002,9,Public
0.6218487825609397,0.67716718,0.014403216000000002,6,Private Non profit
0.4809826232923201,0.54175287,0.012827128,9,Public
0.6229175171810827,0.58107734,0.012200096,6,Private Non profit
0.4756610710899552,0.49757189,0.019814374,9,Public
0.5074325020496662,0.46896926,0.0057103260999999995,9,Public
0.5386044469501813,0.51893997,0.012115833000000001,9,Public
0.5583577165291189,0.49262205,0.0068818772999999995,9,Public
0.5895995254694808,0.52100301,0.01774694,9,Public
0.5794911604329764,0.40083498,0.009876563199999999,12,For Profit
0.5121277602513631,0.50667995,0.013748043,9,Public
0.5995148825148742,0.57011944,0.012010647,6,Private Non profit
0.4585648370608119,0.48944119,0.018336388999999998,9,Public
0.4854434083066894,0.49559408,0.017783968,9,Public
0.6631239273818995,0.57713586,0.011665585,6,Private Non profit
0.6937832469629557,0.69400525,0.030900523,5,Public
0.7589283202476207,0.72598773,0.021565982999999997,2,Private Non profit
0.6844996066262189,0.64916283,0.014632448999999999,6,Private Non profit
0.8315647530394632,0.78446192,0.01945704,2,Private Non profit
0.6712978477494922,0.59656423,0.011395562,5,Public
0.5789478421211243,0.5109877,0.014752206,9,Public
0.7626237552328907,0.78759992,0.018577013,3,Public
0.5059110350317829,0.50382364,0.018223684,9,Public
0.5579479366583544,0.50498176,0.015731593999999998,9,Public
0.4302051069680601,0.44753343,0.017360382,9,Public
0.6325033651440857,0.60933268,0.016830379,5,Public
0.5611550161494544,0.57804483,0.018960178,5,Public
0.6127896962941785,0.59146136,0.020784898,5,Public
0.6094704951186148,0.59551227,0.02104051,6,Private Non profit
0.6214419574964614,0.53999937,0.0098771993,9,Public
0.7956378964490669,0.71904391,0.008159866600000001,4,Private Non profit
0.2956875826614772,0.45754644,0.032009132,12,For Profit
0.4012198915713295,0.52627963,0.070821285,9,Public
0.4654407400018438,0.53098613,0.013810953999999999,5,Public
0.5525843310985062,0.51084119,0.007822101,10,For Profit
0.4959384401639302,0.51795554,0.0085849315,9,Public
0.6322912772496542,0.64500237,0.0081316652,6,Private Non profit
0.7612335525060955,0.69809091,0.0080217542,4,Private Non profit
0.6931025137171698,0.56443638,0.0059589026000000005,6,Private Non profit
0.5788170392784077,0.50383353,0.009784250500000001,7,Public
0.6524613839564937,0.5892545,0.010853255,6,Private Non profit
0.7134027928649308,0.61323822,0.021792537999999997,6,Private Non profit
0.5839968425558014,0.50491297,0.01632075,6,Private Non profit
0.5823399225870768,0.60096395,0.02081232,6,Private Non profit
0.3571703313295336,0.5399331999999999,0.046168223,5,Public
0.6504547932873601,0.58276242,0.0086436821,10,For Profit
0.61089832712188,0.52704036,0.006090059399999999,9,Public
0.6889659745222706,0.61749804,0.007906374499999999,5,Public
0.5692820780874512,0.59482169,0.015049594,6,Private Non profit
0.4827089283396216,0.50651133,0.019774305,9,Public
0.5300081760229053,0.52027488,0.017737901,9,Public
0.5630195645061701,0.51834023,0.021709192999999998,7,Public
0.4464488041614477,0.46692988,0.013854538000000001,9,Public
0.64768086779041,0.53338164,0.015690058,6,Private Non profit
0.6477065507037225,0.55719364,0.012210588999999999,9,Public
0.5412262298446746,0.49292886,0.0085102376,9,Public
0.6748799946293015,0.58251971,0.0058948286,6,Private Non profit
0.608981074200603,0.57417804,0.014662865,6,Private Non profit
0.5207461007533133,0.48443365,0.012220021999999999,9,Public
0.7642300493080899,0.6582756,0.014552889,4,Private Non profit
0.5833469184965318,0.5324139,0.01868738,9,Public
0.7167583107948303,0.57931173,0.0084330942,6,Private Non profit
0.5173178546532528,0.47044379,0.0064177304,9,Public
0.4738968416930945,0.49302554,0.01816424,7,Public
0.7479443159743725,0.71228671,0.0066766385,4,Private Non profit
0.6032606206940403,0.50389218,0.006821968100000001,9,Public
0.6637949719759917,0.68861669,0.013760933999999999,6,Private Non profit
0.3454068501790364,0.45421335,0.032162245,9,Public
0.5653022836555134,0.55828577,0.011675528999999999,9,Public
0.3227595197302954,0.41935501,0.015616477,9,Public
0.3800682922204335,0.52954197,0.055862065,8,Private Non profit
0.8100834653780955,0.72578424,0.023019336,2,Private Non profit
0.6802073011447264,0.6560505,0.01494779,6,Private Non profit
0.7935535241948798,0.72805804,0.0064616058999999995,6,Private Non profit
0.7235512604928129,0.53371233,0.0074167168000000006,4,Private Non profit
0.6164132847499124,0.65327257,0.021393161,6,Private Non profit
0.5648865191662897,0.52344412,0.012957712,6,Private Non profit
0.7439369239514066,0.65755254,0.0042376798,6,Private Non profit
0.6125774573064545,0.54081583,0.004316920399999999,9,Private Non profit
0.6531561106770251,0.60332167,0.013860576999999999,6,Private Non profit
0.6921940644582113,0.59098089,0.0074631837,6,Private Non profit
0.6511923181629884,0.56361514,0.006104244399999999,9,Public
0.6434411424140074,0.55716866,0.0093278224,9,Public
0.6488723785158188,0.52372259,0.01009635,10,For Profit
0.4143750613899593,0.51578569,0.019000696,7,Public
0.5611528969192254,0.52529913,0.010044537,9,Public
0.4641159100302806,0.52118742,0.02964537,9,Public
0.6709228978631923,0.65335083,0.016615044,6,Private Non profit
0.8196407729372469,0.76780713,0.017591679,1,Private Non profit
0.7755240991832765,0.78961754,0.029232727000000003,2,Private Non profit
0.6415374502649688,0.64889324,0.010933083,6,Private Non profit
0.7908818493646113,0.70834351,0.017978437,2,Private Non profit
0.550627036575119,0.59666204,0.029230911000000002,6,Private Non profit
0.5395232301518841,0.56511563,0.0083049545,9,Public
0.4495825959607888,0.44764078,0.016287753000000002,9,Public
0.4619511949377839,0.54028553,0.030289005,11,For Profit
0.5976517454958917,0.52684915,0.0075716404,9,Public
0.6084859750267617,0.63707584,0.009100134499999999,6,Private Non profit
0.4811291780694529,0.54906207,0.015460166000000001,9,Public
0.5291912525320274,0.58324295,0.024084078,5,Public
0.7233090400695801,0.6133979,0.006243060799999999,4,Private Non profit
0.5588665526273752,0.50424194,0.016622903,9,Public
0.4601162572701772,0.41725114,0.0048527694,11,For Profit
0.4787306463466153,0.51582015,0.01653038,9,Public
0.5171721776326498,0.55256963,0.013170211000000001,10,For Profit
0.57830753092149,0.5599553,0.010366381,9,Private Non profit
0.5199137926101685,0.53143078,0.0040483051,10,For Profit
0.6284057736626258,0.62054551,0.01739048,6,Private Non profit
0.5001485049724579,0.50651437,0.0065811775,9,Public
0.5295499734675839,0.52128041,0.0054380787,9,Public
0.5753618736085725,0.54730541,0.022786857999999997,9,Public
0.5440655799830602,0.60770637,0.027616285,6,Private Non profit
0.4826441257887335,0.5184865,0.025131643,9,Public
0.5199042494254628,0.51608336,0.018509449,9,Public
0.4233347087295404,0.48230004,0.019698067,9,Public
0.6050818890333176,0.63453603,0.01356729,6,Private Non profit
0.7380520900090536,0.68564665,0.021943677,6,Private Non profit
0.5147476263030405,0.51161444,0.0097069284,9,Public
0.3850180010000865,0.49505129,0.013447998999999999,8,Private Non profit
0.6922484968808288,0.68378055,0.029875586000000003,6,Private Non profit
0.4020849068959554,0.49856239999999996,0.022632657999999996,12,For Profit
0.7113634552734699,0.56732374,0.010574323,6,Private Non profit
0.4151708086331685,0.48932073,0.021134822,9,Public
0.6148382181026897,0.63741577,0.01699614,6,Private Non profit
0.5544239926791248,0.5207925999999999,0.014401394,9,Public
0.6660324136416117,0.59991908,0.027859967000000003,6,Private Non profit
0.7506010900690869,0.6421693,0.0053216363,6,Private Non profit
0.4553315122534836,0.46230912,0.009908894100000001,9,Public
0.6286839262672139,0.56044495,0.018982267,6,Private Non profit
0.5127951977350941,0.51639527,0.016280729,9,Public
0.6421181957842568,0.59748489,0.024330314,6,Private Non profit
0.4657649397850037,0.53292727,0.03893071,9,Public
0.6609189913781949,0.55126935,0.012879375,9,Public
0.45527952909469604,0.50737077,0.03350284,9,Public
0.5560000790027609,0.57601857,0.021346293,6,Private Non profit
0.5902019542488726,0.65322775,0.040040046,6,Private Non profit
0.3315899602422904,0.48283547,0.039884482,9,Public
0.5659986481787687,0.56385976,0.01698599,9,Public
0.6554568084656384,0.55708909,0.016260199,5,Public
0.6391479229371164,0.59736621,0.018319013999999998,6,Private Non profit
0.6051198244094849,0.54823017,0.0055070887,6,Private Non profit
0.5101251693327999,0.56584477,0.019603565,6,Private Non profit
0.5307264924049377,0.54100865,0.009335883,9,Public
0.4401183327039083,0.42591354,0.0051693227,11,For Profit
0.5142387946446737,0.67441154,0.08136096599999999,11,For Profit
0.4599046956102248,0.56428504,0.036342092,10,For Profit
0.5649265168837359,0.51970506,0.011982939,5,Public
0.5369035998980204,0.46473381,0.006961389,12,For Profit
0.6147754442348297,0.54435575,0.009973635,9,Public
0.6224162118750716,0.63601446,0.014177011000000002,6,Private Non profit
0.4678335912530329,0.49525920000000007,0.013684771,9,Public
0.6020896870457182,0.55012852,0.011372681,10,For Profit
0.6477811248815677,0.76916295,0.036340974,4,Private Non profit
0.3281305432319641,0.42113045,0.016885567,12,For Profit
0.7234998583887542,0.67510861,0.010804862,5,Public
0.5609206896572606,0.52632862,0.0092641627,9,Public
0.771497706915453,0.72663271,0.010769322,4,Private Non profit
0.6676359371677119,0.60715461,0.0080032125,6,Private Non profit
0.3518242489744229,0.49419892,0.048198017999999995,9,Public
0.4433162907759349,0.49902349999999995,0.0097368527,9,Public
0.485934444562174,0.54405373,0.012765503000000001,9,Public
0.4756249034347096,0.49473757,0.019091338,7,Public
0.5475198030471802,0.60533005,0.012844061,6,Private Non profit
0.6156907679820259,0.59111696,0.010691955,5,Public
0.5915287795115339,0.59639502,0.014237016000000002,5,Public
0.6899469277499887,0.61015254,0.009217469,5,Public
0.4449564615885417,0.44094676,0.013627200000000003,12,For Profit
0.4482966363430023,0.44383961,0.020598923999999998,12,For Profit
0.5795217553774515,0.49328089,0.002824029,11,For Profit
0.2914586265881856,0.37850547,0.016634896,11,For Profit
0.355559766292572,0.39207876,0.027150007,12,For Profit
0.4613050659329204,0.46906307,0.014799962,10,For Profit
0.4512030532240202,0.46345818,0.016981411999999998,11,For Profit
0.5400893886884054,0.50381476,0.0031950859999999998,11,For Profit
0.2551170587539673,0.38172649999999997,0.01266721,11,For Profit
0.6616881989083199,0.69227666,0.030527982999999998,6,Private Non profit
0.5158290012536577,0.55786192,0.012071272,9,Public
0.47456226593031703,0.5379529000000001,0.0097078029,9,Public
0.6756872392439877,0.69768214,0.01310383,5,Public
0.5392345885217216,0.5434739000000001,0.0093687074,9,Public
0.5974854418249691,0.52236444,0.0234816,9,Public
0.4666300027485353,0.46967351,0.0099887541,9,Public
0.4236790835857391,0.50267196,0.013454756000000002,9,Public
0.7469902336887914,0.68663323,0.013821163999999999,6,Private Non profit
0.5244648080814391,0.48456629999999995,0.0096661411,9,Public
0.5546154899800078,0.51101714,0.01099189,9,Public
0.5621036243851442,0.50630993,0.0089909779,9,Public
0.5033564931096662,0.51393908,0.014169036000000001,9,Public
0.3770555524738288,0.54825926,0.029727177999999996,5,Public
0.5416626364818622,0.54711288,0.01316584,5,Public
0.637406607468923,0.62791878,0.012346011,6,Private Non profit
0.5236271935173228,0.5289703,0.0083226208,9,Public
0.5249406873413874,0.49913538,0.013492711999999999,9,Public
0.7950315334061768,0.70458609,0.0074854618999999996,5,Public
0.3824561769325359,0.44388524,0.0048482432,9,Public
0.5817397634188334,0.62917364,0.024772471,6,Private Non profit
0.4867143117896232,0.50105023,0.013247563,9,Public
0.5741341005356508,0.53928053,0.0087502953,9,Public
0.5420558329752682,0.50290948,0.010224661999999999,9,Public
0.4782445691232606,0.50688636,0.021000827000000003,9,Public
0.3561462759971619,0.4610891,0.019047033,9,Public
0.574239907800932,0.49447346,0.010756201000000002,9,Public
0.5046354333559672,0.48082009,0.010144386,9,Public
0.6453040639559428,0.56326616,0.021008391,6,Private Non profit
0.7222359111816371,0.70590144,0.0097164838,6,Private Non profit
0.5943715351396623,0.52077901,0.012521456,9,Public
0.4791986048221588,0.50984168,0.0074607036,9,Public
0.5426776137315865,0.5173412000000001,0.0089593604,9,Public
0.7818178694767544,0.76922953,0.021514801,2,Private Non profit
0.5808529679346479,0.56981134,0.018311018000000002,6,Private Non profit
0.4879839782022004,0.53292674,0.019844528,9,Private Non profit
0.6559722894602033,0.54009408,0.0084021715,9,Public
0.6147614356536599,0.50179547,0.0039264327,8,Private Non profit
0.4863916403009692,0.46392575,0.0098691992,9,Public
0.6538616723198365,0.55772048,0.0077763577,9,Public
0.4389707660471929,0.49967858,0.022898406,9,Public
0.6454425949587601,0.54955882,0.012514249,6,Private Non profit
0.6795724326222795,0.68216825,0.021759938,6,Private Non profit
0.7846646820333102,0.682895,0.010934224,4,Private Non profit
0.5951667634159437,0.51186097,0.0075492673,9,Public
0.5539312561353048,0.5261116,0.012874074,9,Public
0.6674081067728802,0.48622969,0.00011089423999999999,8,Private Non profit
0.5268890108712033,0.51660722,0.010293118,9,Public
0.6712224467656754,0.65586811,0.012689818,5,Public
0.5786375466145968,0.60739976,0.0,6,Private Non profit
0.4782259563604991,0.51843941,0.014057627,9,Public
0.5876494636064504,0.64273107,0.034185618,5,Public
0.6850104190499461,0.61919016,0.009485594,5,Public
0.4001922276236156,0.47872349999999997,0.017503604,8,Private Non profit
0.5539870495460814,0.51126146,0.0091096228,9,Public
0.6858885321910625,0.56603056,0.011789771999999999,5,Public
0.6035921285010171,0.57841522,0.010914355,5,Public
0.6174906877608135,0.5045681,0.0042522736,6,Private Non profit
0.4695107079346574,0.51825672,0.019366038999999998,5,Public
0.5994873552365638,0.6087538,0.014455378,6,Private Non profit
0.8251748879750571,0.65643775,0.006436008000000001,2,Private Non profit
0.5158830729036255,0.52386218,0.027805742,9,Public
0.6921937237697768,0.83900541,0.031106485,4,Private Non profit
0.5337644225378898,0.62914956,0.022801867000000003,6,Private Non profit
0.48875306098611204,0.51220578,0.010262592,6,Private Non profit
0.3057638506094615,0.42908391,0.034996659,12,Public
0.4888048212011992,0.51624781,0.020010188,9,Public
0.5926600323964472,0.57332599,0.00034503455,6,Private Non profit
0.4519621133804321,0.46333796,0.005681294,11,For Profit
0.6579622885525551,0.69871038,0.016503258,6,Private Non profit
0.4044812659247273,0.52514523,0.049766187,9,Public
0.5819661326165977,0.55410969,0.0091231,9,Public
0.5780000880293981,0.53627098,0.010672361000000002,9,Public
0.4406988223393758,0.43594676,0.016201738,9,Public
0.6915162480539746,0.64277667,0.010817061000000001,4,Private Non profit
0.6721725130940343,0.62204301,0.008874509499999999,5,Public
0.6045040547100354,0.60358208,0.022898763,6,Private Non profit
0.6964055071926485,0.72754329,0.018244173,6,Private Non profit
0.6064754512251878,0.61742145,0.032972757000000005,6,Private Non profit
0.4725015858809154,0.52139384,0.015454843999999999,9,Public
0.4637747256135129,0.48586661,0.024060566000000002,9,Private Non profit
0.8176903368426802,0.77352953,0.016269231000000002,2,Private Non profit
0.6946765299225266,0.59117508,0.0032230143,6,Private Non profit
0.4655834621957449,0.57326442,0.017021975,9,Public
0.5942043976520929,0.52582061,0.00074440107,6,Private Non profit
0.73103266954422,0.65618002,0.017924456000000002,6,Private Non profit
0.5179450011929504,0.51515943,0.012073628000000001,9,Public
0.5304976357258767,0.50326908,0.013315809,9,Public
0.4736378139273806,0.57700127,0.021279249,9,Public
0.4994915182983034,0.50362211,0.018196633,7,Public
0.5865523787144552,0.57547873,0.013305768,5,Public
0.5367255166552072,0.45809174,0.013964919,9,Public
0.6156409206370118,0.5332762,0.01125679,7,Public
0.5723074891350486,0.60310638,0.0055645178,6,Private Non profit
0.5729046140152007,0.52752554,0.0078177452,9,Public
0.5674727723569606,0.55146194,0.012063906999999999,9,Public
0.5682757580957396,0.55606729,0.010939484,9,Public
0.4327522996865528,0.48289141,0.021570002999999997,9,Public
0.4660773095561237,0.57744777,0.047277257,9,Public
0.4986446102460225,0.50626516,0.033136956,9,Public
0.4752928412578127,0.5103786,0.024081459,9,Public
0.5713502749439199,0.60104376,0.029002167000000002,5,Public
0.5853655139605204,0.48412749,0.0093620913,8,Private Non profit
0.6130859485459984,0.57059693,0.0097744772,5,Public
0.8163074727411623,0.41266483,0.0,8,Private Non profit
0.5506660577884087,0.4818317,0.010806557,9,Public
0.3812471598757968,0.48101056,0.01986186,5,Public
0.5321053786424813,0.47129679,0.0094196824,9,Public
